run_id,phase,params_json,trades,win_rate,non_loss_rate,profit_factor,net_profit,max_drawdown,sharpe_ratio,annual_return,composite_score,elapsed_sec
p2_f22e5863,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 3.0, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 5.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.5, ""sg_off_hours_penalty"": 0.15, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5511,58.09,73.63,1.73,3163193.0,9.23,3.17,105.44,1.5703,46.5
p2_a65cb66b,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 3.0, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 0.8, ""sl_min_pips"": 12.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.0, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5239,57.09,71.01,1.58,2647784.0,8.73,2.66,88.26,1.4421,46.4
p2_34ddd92c,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 5.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 2.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",2262,65.42,77.57,2.71,2020559.0,2.18,4.78,67.35,2.6509,47.8
p2_37d42e21,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 1.5, ""consensus_entry_weight"": 2.5, ""consensus_confirm_weight"": 5.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",2152,65.61,77.44,2.84,1974206.0,2.08,4.85,65.81,2.7809,48.3
p2_7bb21dff,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.0, ""consensus_confirm_weight"": 2.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 0.5, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",507,69.73,82.26,5.29,570705.0,1.34,3.47,19.02,4.6461,48.5
p2_11cd59ed,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 3.0, ""consensus_confirm_weight"": 4.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 0.5, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1980,66.08,78.09,3.03,1793225.0,1.94,4.75,59.77,2.9712,48.4
p2_5db46598,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.5, ""consensus_entry_weight"": 1.0, ""consensus_confirm_weight"": 2.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 2.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",809,67.7,80.13,3.43,736883.0,1.57,3.61,24.56,3.1925,48.5
p2_925ccc00,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 1.5, ""consensus_entry_weight"": 2.0, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 0.5, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1209,65.01,77.44,3.32,1034193.0,2.19,4.01,34.47,3.2473,48.7
p2_6e163f56,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.5, ""consensus_entry_weight"": 3.0, ""consensus_confirm_weight"": 4.0, ""consensus_manage_weight"": 1.0, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",2047,66.08,77.55,3.04,1921581.0,2.23,4.83,64.05,2.9722,47.5
p2_f71a571c,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 1.5, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 2.0, ""consensus_manage_weight"": 1.0, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",151,63.79,81.12,4.91,149005.0,1.4,1.73,4.97,1.8268,50.2
p2_95ea16f7,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 3.0, ""consensus_entry_weight"": 2.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 2.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1778,65.65,78.57,3.2,1631345.0,2.03,4.67,54.38,3.135,47.1
p2_7d8c7710,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 3.0, ""consensus_entry_weight"": 2.0, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 1.0, ""consensus_other_weight"": 0.5, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1778,65.65,78.57,3.2,1631345.0,2.03,4.67,54.38,3.135,47.7
p2_635e8ea6,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 1.0, ""stag_exit_minutes"": 60.0, ""partial_1r_ratio"": 0.1, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.25, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1364,60.21,69.74,3.06,977040.0,1.7,4.03,32.57,3.008,47.2
p2_10a6de44,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 1.5, ""stag_exit_minutes"": 60.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.75, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1362,60.23,69.77,3.11,1001991.0,1.7,4.03,33.4,3.0571,46.4
p2_8c8aba2a,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 0.5, ""trailing_atr_mult"": 1.5, ""stag_exit_minutes"": 120.0, ""partial_1r_ratio"": 0.1, ""early_be_r"": 0.3, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1458,61.6,72.29,3.05,1167169.0,1.71,5.31,38.91,2.9978,48.2
p2_e17ce904,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 0.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 240.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.3, ""signal_rev_ratio"": 0.0, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1481,66.53,78.6,3.41,1468812.0,1.41,5.67,48.96,3.3619,47.6
p2_97ea93af,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 1.5, ""trailing_atr_mult"": 1.0, ""stag_exit_minutes"": 120.0, ""partial_1r_ratio"": 0.0, ""early_be_r"": 0.7, ""signal_rev_ratio"": 0.75, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1143,56.04,66.01,2.92,1225813.0,2.29,4.32,40.86,2.8531,46.7
p2_78f01e6f,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.0, ""trailing_atr_mult"": 2.5, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 1.0, ""signal_rev_ratio"": 0.25, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1425,68.28,74.76,2.79,1224479.0,2.46,4.04,40.82,2.7214,47.2
p2_2fb5ad44,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.0, ""trailing_atr_mult"": 2.5, ""stag_exit_minutes"": 30.0, ""partial_1r_ratio"": 0.0, ""early_be_r"": 0.7, ""signal_rev_ratio"": 0.25, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1064,48.94,54.29,2.37,572361.0,1.41,2.95,19.08,2.0373,46.4
p2_a421c5c7,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 1.5, ""trailing_atr_mult"": 1.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.0, ""early_be_r"": 1.0, ""signal_rev_ratio"": 0.0, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1130,59.18,67.18,2.82,1271271.0,2.34,4.16,42.38,2.754,48.2
p2_9ea0e007,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 1.0, ""trailing_atr_mult"": 1.5, ""stag_exit_minutes"": 240.0, ""partial_1r_ratio"": 0.15, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1480,67.42,79.49,3.36,1421733.0,2.15,4.94,47.39,3.2878,47.8
p2_f947c3ce,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 1.0, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 30.0, ""partial_1r_ratio"": 0.15, ""early_be_r"": 0.3, ""signal_rev_ratio"": 0.0, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1258,52.15,60.96,2.43,521130.0,1.24,3.25,17.37,2.0968,45.9
p2_03c0ae8e,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.0, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1858,66.67,79.39,3.48,1980400.0,1.84,5.13,66.01,3.416,49.7
p2_6b4d979b,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.5, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1643,66.32,79.24,3.45,1608670.0,2.16,4.83,53.62,3.3755,48.5
p2_57d25207,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.75, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1528,65.86,78.31,3.45,1479271.0,2.25,4.65,49.31,3.3724,47.6
p2_857c94d7,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 5.25, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1306,64.26,77.2,3.36,1144223.0,2.28,4.11,38.14,3.2834,47.5
